Region_Name,Output_Title,Output_value
SW,Iter 2: New VRE Cluster 21 CapCred,1.0
SW,Iter 1: New VRE Cluster 22 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 22 CapCred,0.5
SW,Iter 2: New VRE Cluster 22 ELCC (MW),1000.0
SW,Iter 2: New VRE Cluster 22 CapCred,1.0
SW,Iter 1: New VRE Cluster 23 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 23 CapCred,0.5
SW,Iter 2: New VRE Cluster 23 ELCC (MW),1000.0
SW,Iter 2: New VRE Cluster 23 CapCred,1.0
SW,Iter 1: New VRE Cluster 24 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 24 CapCred,0.5
SW,Iter 2: New VRE Cluster 24 ELCC (MW),1000.0
SW,Iter 2: New VRE Cluster 24 CapCred,1.0
SW,Iter 1: New VRE Cluster 25 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 25 CapCred,0.5
SW,Iter 2: New VRE Cluster 25 ELCC (MW),1000.0
SW,Iter 2: New VRE Cluster 25 CapCred,1.0
SW,Iter 1: New VRE Cluster 26 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 26 CapCred,0.5
SW,Iter 2: New VRE Cluster 26 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 26 CapCred,0.5
SW,Iter 1: New VRE Cluster 27 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 27 CapCred,0.5
SW,Iter 2: New VRE Cluster 27 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 27 CapCred,0.5
SW,Iter 1: New VRE Cluster 28 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 28 CapCred,0.5
SW,Iter 2: New VRE Cluster 28 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 28 CapCred,0.5
SW,Iter 1: New VRE Cluster 29 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 29 CapCred,0.5
SW,Iter 2: New VRE Cluster 29 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 29 CapCred,0.5
SW,Iter 1: New VRE Cluster 30 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 30 CapCred,0.5
SW,Iter 2: New VRE Cluster 30 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 30 CapCred,0.5
SW,Iter 1: New VRE Cluster 31 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 31 CapCred,0.5
SW,Iter 2: New VRE Cluster 31 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 31 CapCred,0.5
SW,Iter 1: New VRE Cluster 32 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 32 CapCred,0.5
SW,Iter 2: New VRE Cluster 32 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 32 CapCred,0.5
SW,Iter 1: New VRE Cluster 33 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 33 CapCred,0.5
SW,Iter 2: New VRE Cluster 33 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 33 CapCred,0.5
SW,Iter 1: New VRE Cluster 34 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 34 CapCred,0.5
SW,Iter 2: New VRE Cluster 34 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 34 CapCred,0.5
SW,Iter 1: New VRE Cluster 35 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 35 CapCred,0.5
SW,Iter 2: New VRE Cluster 35 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 35 CapCred,0.5
SW,Iter 1: New VRE Cluster 36 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 36 CapCred,0.5
SW,Iter 2: New VRE Cluster 36 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 36 CapCred,0.5
SW,Iter 1: New VRE Cluster 37 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 37 CapCred,0.5
SW,Iter 2: New VRE Cluster 37 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 37 CapCred,0.5
SW,Iter 1: New VRE Cluster 38 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 38 CapCred,0.5
SW,Iter 2: New VRE Cluster 38 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 38 CapCred,0.5
SW,Iter 1: New VRE Cluster 39 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 39 CapCred,0.5
SW,Iter 2: New VRE Cluster 39 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 39 CapCred,0.5
SW,Iter 1: New VRE Cluster 40 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 40 CapCred,0.5
SW,Iter 2: New VRE Cluster 40 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 40 CapCred,0.5
SW,Iter 1: New VRE Cluster 41 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 41 CapCred,0.5
SW,Iter 2: New VRE Cluster 41 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 41 CapCred,0.5
SW,Iter 1: New VRE Cluster 42 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 42 CapCred,0.5
SW,Iter 2: New VRE Cluster 42 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 42 CapCred,0.5
SW,Iter 1: New VRE Cluster 43 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 43 CapCred,0.5
SW,Iter 2: New VRE Cluster 43 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 43 CapCred,0.5
SW,Iter 1: New VRE Cluster 44 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 44 CapCred,0.5
SW,Iter 2: New VRE Cluster 44 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 44 CapCred,0.5
SW,Iter 1: New VRE Cluster 45 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 45 CapCred,0.5
SW,Iter 2: New VRE Cluster 45 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 45 CapCred,0.5
SW,Iter 1: New VRE Cluster 46 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 46 CapCred,0.5
SW,Iter 2: New VRE Cluster 46 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 46 CapCred,0.5
SW,Iter 1: New VRE Cluster 47 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 47 CapCred,0.5
SW,Iter 2: New VRE Cluster 47 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 47 CapCred,0.5
SW,Iter 1: New VRE Cluster 48 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 48 CapCred,0.5
SW,Iter 2: New VRE Cluster 48 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 48 CapCred,0.5
SW,Iter 1: New VRE Cluster 49 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 49 CapCred,0.5
SW,Iter 2: New VRE Cluster 49 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 49 CapCred,0.5
SW,Iter 1: New VRE Cluster 50 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 50 CapCred,0.5
SW,Iter 2: New VRE Cluster 50 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 50 CapCred,0.5
SW,Iter 1: New VRE Cluster 51 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 51 CapCred,0.5
SW,Iter 2: New VRE Cluster 51 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 51 CapCred,0.5
SW,Iter 1: New VRE Cluster 52 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 52 CapCred,0.5
SW,Iter 2: New VRE Cluster 52 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 52 CapCred,0.5
SW,Iter 1: New VRE Cluster 53 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 53 CapCred,0.5
SW,Iter 2: New VRE Cluster 53 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 53 CapCred,0.5
SW,Iter 1: New VRE Cluster 54 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 54 CapCred,0.5
SW,Iter 2: New VRE Cluster 54 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 54 CapCred,0.5
SW,Iter 1: New VRE Cluster 55 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 55 CapCred,0.5
SW,Iter 2: New VRE Cluster 55 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 55 CapCred,0.5
SW,Iter 1: New VRE Cluster 56 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 56 CapCred,0.5
SW,Iter 2: New VRE Cluster 56 ELCC (MW),1000.0
SW,Iter 2: New VRE Cluster 56 CapCred,1.0
SW,Iter 1: New VRE Cluster 57 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 57 CapCred,0.5
SW,Iter 2: New VRE Cluster 57 ELCC (MW),1000.0
SW,Iter 2: New VRE Cluster 57 CapCred,1.0
SW,Iter 1: New VRE Cluster 58 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 58 CapCred,0.5
SW,Iter 2: New VRE Cluster 58 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 58 CapCred,0.5
SW,Iter 1: New VRE Cluster 59 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 59 CapCred,0.5
SW,Iter 2: New VRE Cluster 59 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 59 CapCred,0.5
SW,Iter 1: New VRE Cluster 60 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 60 CapCred,0.5
SW,Iter 2: New VRE Cluster 60 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 60 CapCred,0.5
SW,Iter 1: New VRE Cluster 61 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 61 CapCred,0.5
SW,Iter 2: New VRE Cluster 61 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 61 CapCred,0.5
SW,Iter 1: New VRE Cluster 62 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 62 CapCred,0.5
SW,Iter 2: New VRE Cluster 62 ELCC (MW),500.0
SW,Iter 2: New VRE Cluster 62 CapCred,0.5
SW,Iter 1: New VRE Cluster 63 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 63 CapCred,0.5
SW,Iter 2: New VRE Cluster 63 ELCC (MW),1000.0
SW,Iter 2: New VRE Cluster 63 CapCred,1.0
SW,Iter 1: New VRE Cluster 64 ELCC (MW),500.0
SW,Iter 1: New VRE Cluster 64 CapCred,0.5
SW,Iter 2: New VRE Cluster 64 ELCC (MW),1000.0
SW,Iter 2: New VRE Cluster 64 CapCred,1.0
TX,Base Ls value (MW),-7500.0
TX,E_Solar_ELCC (MW),1500.0
TX,E_Solar_CapCred,1.1015642211940955
TX,E_On_Wind_ELCC (MW),3000.0
TX,E_On_Wind_CapCred,0.1400220301327409
TX,Iter 1: New VRE Cluster 1 ELCC (MW),500.0
TX,Iter 1: New VRE Cluster 1 CapCred,0.5
TX,Iter 2: New VRE Cluster 1 ELCC (MW),500.0
TX,Iter 2: New VRE Cluster 1 CapCred,0.5
TX,Iter 1: New VRE Cluster 2 ELCC (MW),500.0
TX,Iter 1: New VRE Cluster 2 CapCred,0.5
TX,Iter 2: New VRE Cluster 2 ELCC (MW),500.0
TX,Iter 2: New VRE Cluster 2 CapCred,0.5
TX,Iter 1: New VRE Cluster 3 ELCC (MW),500.0
TX,Iter 1: New VRE Cluster 3 CapCred,0.5
TX,Iter 2: New VRE Cluster 3 ELCC (MW),500.0
TX,Iter 2: New VRE Cluster 3 CapCred,0.5
TX,Iter 1: New VRE Cluster 4 ELCC (MW),500.0
TX,Iter 1: New VRE Cluster 4 CapCred,0.5
TX,Iter 2: New VRE Cluster 4 ELCC (MW),500.0
TX,Iter 2: New VRE Cluster 4 CapCred,0.5
TX,Iter 1: New VRE Cluster 5 ELCC (MW),500.0
TX,Iter 1: New VRE Cluster 5 CapCred,0.5
TX,Iter 2: New VRE Cluster 5 ELCC (MW),500.0
TX,Iter 2: New VRE Cluster 5 CapCred,0.5
TX,Iter 1: New VRE Cluster 6 ELCC (MW),1000.0
TX,Iter 1: New VRE Cluster 6 CapCred,1.0
TX,Iter 2: New VRE Cluster 6 ELCC (MW),500.0
TX,Iter 2: New VRE Cluster 6 CapCred,0.5
TX,Iter 1: New VRE Cluster 7 ELCC (MW),1000.0
TX,Iter 1: New VRE Cluster 7 CapCred,1.0
TX,Iter 2: New VRE Cluster 7 ELCC (MW),500.0
TX,Iter 2: New VRE Cluster 7 CapCred,0.5
TX,Iter 1: New VRE Cluster 8 ELCC (MW),1000.0
TX,Iter 1: New VRE Cluster 8 CapCred,1.0
TX,Iter 2: New VRE Cluster 8 ELCC (MW),500.0
TX,Iter 2: New VRE Cluster 8 CapCred,0.5
TX,Iter 1: New VRE Cluster 9 ELCC (MW),1000.0
TX,Iter 1: New VRE Cluster 9 CapCred,1.0
TX,Iter 2: New VRE Cluster 9 ELCC (MW),500.0
TX,Iter 2: New VRE Cluster 9 CapCred,0.5
TX,Iter 1: New VRE Cluster 10 ELCC (MW),1000.0
TX,Iter 1: New VRE Cluster 10 CapCred,1.0
TX,Iter 2: New VRE Cluster 10 ELCC (MW),500.0
TX,Iter 2: New VRE Cluster 10 CapCred,0.5
TX,Iter 1: New VRE Cluster 11 ELCC (MW),1000.0
TX,Iter 1: New VRE Cluster 11 CapCred,1.0
TX,Iter 2: New VRE Cluster 11 ELCC (MW),500.0
TX,Iter 2: New VRE Cluster 11 CapCred,0.5
TX,Iter 1: New VRE Cluster 12 ELCC (MW),500.0
TX,Iter 1: New VRE Cluster 12 CapCred,0.5
TX,Iter 2: New VRE Cluster 12 ELCC (MW),1000.0
TX,Iter 2: New VRE Cluster 12 CapCred,1.0
TX,Iter 1: New VRE Cluster 13 ELCC (MW),500.0
TX,Iter 1: New VRE Cluster 13 CapCred,0.5
TX,Iter 2: New VRE Cluster 13 ELCC (MW),500.0
TX,Iter 2: New VRE Cluster 13 CapCred,0.5
TX,Iter 1: New VRE Cluster 14 ELCC (MW),500.0
TX,Iter 1: New VRE Cluster 14 CapCred,0.5
TX,Iter 2: New VRE Cluster 14 ELCC (MW),500.0
TX,Iter 2: New VRE Cluster 14 CapCred,0.5
TX,Iter 1: New VRE Cluster 15 ELCC (MW),500.0
TX,Iter 1: New VRE Cluster 15 CapCred,0.5
TX,Iter 2: New VRE Cluster 15 ELCC (MW),500.0
TX,Iter 2: New VRE Cluster 15 CapCred,0.5
TX,Iter 1: New VRE Cluster 16 ELCC (MW),500.0
TX,Iter 1: New VRE Cluster 16 CapCred,0.5
TX,Iter 2: New VRE Cluster 16 ELCC (MW),1000.0
TX,Iter 2: New VRE Cluster 16 CapCred,1.0
TX,Iter 1: New VRE Cluster 17 ELCC (MW),500.0
TX,Iter 1: New VRE Cluster 17 CapCred,0.5
TX,Iter 2: New VRE Cluster 17 ELCC (MW),500.0
TX,Iter 2: New VRE Cluster 17 CapCred,0.5
TX,Iter 1: New VRE Cluster 18 ELCC (MW),1000.0
TX,Iter 1: New VRE Cluster 18 CapCred,1.0
TX,Iter 2: New VRE Cluster 18 ELCC (MW),500.0
TX,Iter 2: New VRE Cluster 18 CapCred,0.5
TX,Iter 1: New VRE Cluster 19 ELCC (MW),500.0
TX,Iter 1: New VRE Cluster 19 CapCred,0.5
TX,Iter 2: New VRE Cluster 19 ELCC (MW),1000.0
TX,Iter 2: New VRE Cluster 19 CapCred,1.0
TX,Iter 1: New VRE Cluster 20 ELCC (MW),500.0
TX,Iter 1: New VRE Cluster 20 CapCred,0.5
TX,Iter 2: New VRE Cluster 20 ELCC (MW),500.0
TX,Iter 2: New VRE Cluster 20 CapCred,0.5
TX,Iter 1: New VRE Cluster 21 ELCC (MW),500.0
TX,Iter 1: New VRE Cluster 21 CapCred,0.5
TX,Iter 2: New VRE Cluster 21 ELCC (MW),500.0
TX,Iter 2: New VRE Cluster 21 CapCred,0.5
TX,Iter 1: New VRE Cluster 22 ELCC (MW),500.0
TX,Iter 1: New VRE Cluster 22 CapCred,0.5
TX,Iter 2: New VRE Cluster 22 ELCC (MW),500.0
TX,Iter 2: New VRE Cluster 22 CapCred,0.5
TX,Iter 1: New VRE Cluster 23 ELCC (MW),500.0
TX,Iter 1: New VRE Cluster 23 CapCred,0.5
TX,Iter 2: New VRE Cluster 23 ELCC (MW),1000.0
TX,Iter 2: New VRE Cluster 23 CapCred,1.0
TX,Iter 1: New VRE Cluster 24 ELCC (MW),500.0
TX,Iter 1: New VRE Cluster 24 CapCred,0.5
TX,Iter 2: New VRE Cluster 24 ELCC (MW),500.0
TX,Iter 2: New VRE Cluster 24 CapCred,0.5
N_CEN,Base Ls value (MW),14500.0
N_CEN,E_Solar_ELCC (MW),500.0
N_CEN,E_Solar_CapCred,0.7092198581560284
N_CEN,E_On_Wind_ELCC (MW),2500.0
N_CEN,E_On_Wind_CapCred,0.12190661952944044
N_CEN,Iter 1: New VRE Cluster 1 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 1 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 1 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 1 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 2 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 2 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 2 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 2 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 3 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 3 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 3 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 3 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 4 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 4 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 4 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 4 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 5 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 5 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 5 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 5 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 6 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 6 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 6 ELCC (MW),1000.0
N_CEN,Iter 2: New VRE Cluster 6 CapCred,1.0
N_CEN,Iter 1: New VRE Cluster 7 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 7 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 7 ELCC (MW),1000.0
N_CEN,Iter 2: New VRE Cluster 7 CapCred,1.0
N_CEN,Iter 1: New VRE Cluster 8 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 8 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 8 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 8 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 9 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 9 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 9 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 9 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 10 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 10 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 10 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 10 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 11 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 11 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 11 ELCC (MW),1000.0
N_CEN,Iter 2: New VRE Cluster 11 CapCred,1.0
N_CEN,Iter 1: New VRE Cluster 12 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 12 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 12 ELCC (MW),1000.0
N_CEN,Iter 2: New VRE Cluster 12 CapCred,1.0
N_CEN,Iter 1: New VRE Cluster 13 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 13 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 13 ELCC (MW),1000.0
N_CEN,Iter 2: New VRE Cluster 13 CapCred,1.0
N_CEN,Iter 1: New VRE Cluster 14 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 14 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 14 ELCC (MW),1000.0
N_CEN,Iter 2: New VRE Cluster 14 CapCred,1.0
N_CEN,Iter 1: New VRE Cluster 15 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 15 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 15 ELCC (MW),1000.0
N_CEN,Iter 2: New VRE Cluster 15 CapCred,1.0
N_CEN,Iter 1: New VRE Cluster 16 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 16 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 16 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 16 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 17 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 17 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 17 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 17 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 18 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 18 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 18 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 18 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 19 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 19 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 19 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 19 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 20 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 20 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 20 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 20 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 21 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 21 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 21 ELCC (MW),1000.0
N_CEN,Iter 2: New VRE Cluster 21 CapCred,1.0
N_CEN,Iter 1: New VRE Cluster 22 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 22 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 22 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 22 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 23 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 23 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 23 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 23 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 24 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 24 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 24 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 24 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 25 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 25 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 25 ELCC (MW),1000.0
N_CEN,Iter 2: New VRE Cluster 25 CapCred,1.0
N_CEN,Iter 1: New VRE Cluster 26 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 26 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 26 ELCC (MW),1000.0
N_CEN,Iter 2: New VRE Cluster 26 CapCred,1.0
N_CEN,Iter 1: New VRE Cluster 27 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 27 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 27 ELCC (MW),1000.0
N_CEN,Iter 2: New VRE Cluster 27 CapCred,1.0
N_CEN,Iter 1: New VRE Cluster 28 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 28 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 28 ELCC (MW),1000.0
N_CEN,Iter 2: New VRE Cluster 28 CapCred,1.0
N_CEN,Iter 1: New VRE Cluster 29 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 29 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 29 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 29 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 30 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 30 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 30 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 30 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 31 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 31 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 31 ELCC (MW),1000.0
N_CEN,Iter 2: New VRE Cluster 31 CapCred,1.0
N_CEN,Iter 1: New VRE Cluster 32 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 32 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 32 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 32 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 33 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 33 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 33 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 33 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 34 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 34 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 34 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 34 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 35 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 35 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 35 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 35 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 36 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 36 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 36 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 36 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 37 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 37 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 37 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 37 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 38 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 38 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 38 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 38 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 39 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 39 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 39 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 39 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 40 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 40 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 40 ELCC (MW),500.0
N_CEN,Iter 2: New VRE Cluster 40 CapCred,0.5
N_CEN,Iter 1: New VRE Cluster 41 ELCC (MW),500.0
N_CEN,Iter 1: New VRE Cluster 41 CapCred,0.5
N_CEN,Iter 2: New VRE Cluster 41 ELCC (MW),1000.0
N_CEN,Iter 2: New VRE Cluster 41 CapCred,1.0
